Date,000001.SS,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^KS11,^N225,^NSEI
2018-07-24,2911.465087890625,5453.0498046875,7740.60009765625,12755.26953125,2829.989990234375,16512.30078125,2284.429931640625,22555.05078125,11143.400390625
2018-07-25,2912.31298828125,5452.25,7710.2998046875,12695.1201171875,2848.030029296875,16421.900390625,2292.610107421875,22645.66015625,11157.150390625
2018-07-26,2915.297119140625,5480.5498046875,7684.7001953125,12827.7099609375,2845.570068359375,16480.599609375,2297.159912109375,22717.150390625,11185.849609375
2018-07-27,2889.694091796875,5514.39990234375,7717.2001953125,12886.830078125,2843.169921875,16489.099609375,2295.27001953125,22712.75,11283.400390625
2018-07-30,2896.010986328125,5507.47998046875,7718.10009765625,12848.9501953125,2821.739990234375,16443.0,2296.909912109375,22631.3203125,11328.099609375
2018-07-31,2884.679931640625,5529.02978515625,7782.89990234375,12860.58984375,2824.4599609375,16434.0,2296.60009765625,22678.060546875,11366.0
2018-08-01,2897.39990234375,5531.580078125,7751.10009765625,12833.1103515625,2825.830078125,16432.19921875,2312.64990234375,22775.470703125,11390.5498046875
2018-08-02,2815.343994140625,5483.740234375,7652.89990234375,12619.599609375,2829.909912109375,16418.80078125,2306.719970703125,22754.73046875,11328.900390625
2018-08-03,2777.656982421875,5491.77978515625,7665.2001953125,12644.51953125,2840.3798828125,16429.099609375,2288.929931640625,22613.5,11368.0
2018-08-07,2779.3740234375,5539.41015625,7752.10009765625,12738.5302734375,2863.429931640625,16494.099609375,2301.27001953125,22666.6796875,11428.9501953125
2018-08-08,2779.912109375,5530.02001953125,7790.2001953125,12704.580078125,2862.43994140625,16325.099609375,2308.60009765625,22800.609375,11459.9501953125
2018-08-09,2801.658935546875,5502.419921875,7776.7998046875,12696.51953125,2862.47998046875,16430.900390625,2303.7099609375,22648.880859375,11495.2001953125
2018-08-10,2806.114990234375,5466.669921875,7741.7998046875,12585.830078125,2842.199951171875,16362.5,2295.6201171875,22608.859375,11478.75
2018-08-13,2789.798095703125,5428.91015625,7667.2998046875,12396.8603515625,2843.39990234375,16371.900390625,2271.820068359375,22124.599609375,11406.2998046875
2018-08-14,2789.444091796875,5447.93017578125,7665.2001953125,12461.8203125,2843.110107421875,16342.0,2262.52001953125,22356.080078125,11452.4501953125
2018-08-16,2732.948974609375,5354.9501953125,7565.2001953125,12251.400390625,2850.489990234375,16287.7001953125,2244.080078125,22240.419921875,11449.849609375
2018-08-17,2730.3330078125,5366.56005859375,7577.7001953125,12244.669921875,2855.6298828125,16336.900390625,2250.919921875,22340.94921875,11486.4501953125
2018-08-20,2698.466064453125,5397.77978515625,7616.2001953125,12373.3603515625,2859.760009765625,16370.900390625,2264.419921875,22288.310546875,11565.2998046875
2018-08-21,2739.173095703125,5427.259765625,7601.7001953125,12432.66015625,2873.22998046875,16398.599609375,2272.860107421875,22306.830078125,11581.75
2018-08-23,2736.010009765625,5436.72021484375,7602.10009765625,12411.009765625,2868.780029296875,16358.599609375,2282.8798828125,22463.029296875,11620.7001953125
